106864->,0,0.25,0,0,-0.25,0,0,0.5,0,0,-0.75,0,0.008264463,0.033057851,0.049586777,0.272727273,0.082644628,0,0.090909091,0.099173554,0.338842975,0.024793388,0,0.590909091
106865->,0,0,0,0.5,0,-0.75,0,0,-0.25,0,0.75,0,0.008264463,0.033057851,0.033057851,0.214876033,0.140495868,0,0.016528926,0.041322314,0.454545455,0.049586777,0.008264463,0.590909091
106866->,0,0.5,0,0,-0.75,0.125,-0.25,0,0,0,0.125,0.875,0.173553719,0.082644628,0.049586777,0.305785124,0.008264463,0,0.107438017,0.115702479,0.148760331,0.008264463,0,0.590909091
106898->,0.5,-0.875,0,0,0.875,0,0,-0.375,0,0,0.875,0,0.231404959,0.421487603,0.05785124,0.107438017,0.082644628,0,0.074380165,0,0.008264463,0.016528926,0,0.590909091
106942->,0,0,0,0,-0.125,-0.25,0,0,0,0,0,-0.125,0.123966942,0.198347107,0.140495868,0.107438017,0,0,0.247933884,0.132231405,0.049586777,0,0,0.590909091
106998->,0,0,-0.125,0,0,0,0,0,-0.125,0,0,0,0.611570248,0.355371901,0,0,0,0,0.033057851,0,0,0,0,0.590909091
107342->,0,0,0,0.125,0,0,0,-0.25,0,-0.125,0,0.125,0.330578512,0.165289256,0.041322314,0.033057851,0,0,0.198347107,0.066115702,0.165289256,0,0,0.590909091
107343->,0,0.125,0,0.125,0,-0.125,0,-0.125,0,0,0,-0.125,0.239669421,0.041322314,0.082644628,0.033057851,0,0,0.140495868,0.082644628,0.380165289,0,0,0.590909091
107344->,0,0.125,0,0.25,-0.125,-0.25,0,0,0,0.25,-0.125,-0.25,0.123966942,0.049586777,0.016528926,0.008264463,0,0,0.20661157,0.231404959,0.363636364,0,0,0.590909091
107374->,0,0,0.125,0.25,-0.125,-0.25,-0.25,0,-0.125,0.75,0.125,-0.75,0.148760331,0.140495868,0.024793388,0.033057851,0,0,0.140495868,0.173553719,0.338842975,0,0,0.590909091
107375->,0.125,0.25,0.125,0,-0.25,-0.75,-0.125,0.75,0,0,-0.125,0,0,0.033057851,0.041322314,0.338842975,0.008264463,0,0.024793388,0.115702479,0.438016529,0,0,0.590909091
107376->,0.125,0,0.25,0,-0.75,0.25,0,0,0.25,0.25,-0.25,0.5,0,0.024793388,0.016528926,0.272727273,0.066115702,0.016528926,0.016528926,0.074380165,0.421487603,0.05785124,0.033057851,0.590909091
107377->,0.25,0,-0.25,-0.125,0.25,0.125,0.25,0.25,0,0,0.25,0.375,0.20661157,0.140495868,0.041322314,0.132231405,0,0,0.314049587,0.115702479,0.049586777,0,0,0.590909091
107390->,0.25,0,0,-0.5,0.25,0,0,0,0,-0.5,-0.25,0,0.545454545,0.016528926,0,0,0,0,0,0,0.26446281,0.173553719,0,0.590909091
107407->,0.25,-0.25,0,0,0.25,0,0.75,-0.5,0,0,0,-0.5,0.016528926,0.008264463,0.041322314,0.20661157,0.115702479,0,0.024793388,0.099173554,0.338842975,0.148760331,0,0.590909091
107408->,0,0,0,-0.75,0,0,0,0,0.25,-0.5,0.5,0.5,0,0.016528926,0.041322314,0.256198347,0.115702479,0,0,0.041322314,0.338842975,0.181818182,0.008264463,0.590909091
107409->,0,-0.75,-0.125,0,0,0,0.25,-0.5,0,0,0.375,0.375,0.165289256,0.123966942,0.041322314,0.239669421,0.033057851,0,0.198347107,0.05785124,0.115702479,0.024793388,0,0.590909091
107439->,-0.25,0.125,0,0.125,0.125,0.75,-0.5,0,0,-0.125,-0.5,0,0.181818182,0.314049587,0.20661157,0.165289256,0.074380165,0,0.049586777,0.008264463,0,0,0,0.590909091
107440->,0,0.125,-0.75,-0.125,0.75,0.25,0,-0.125,-0.5,-0.125,0.5,0.125,0.20661157,0.429752066,0.132231405,0.099173554,0.090909091,0,0.041322314,0,0,0,0,0.590909091
107441->,-0.75,-0.125,0,0,0.25,0,-0.5,-0.125,0,0,0.375,-0.125,0.231404959,0.578512397,0.099173554,0.041322314,0.008264463,0,0.041322314,0,0,0,0,0.590909091
107483->,0,0,0.5,0,0.25,0.75,0,-0.125,0,0,0.25,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
107485->,0,-0.125,0,0,0,-0.25,0,-0.125,0.125,-0.125,-0.125,-0.125,0.247933884,0.20661157,0.123966942,0.214876033,0,0,0.198347107,0.008264463,0,0,0,0.5
107490->,-0.125,0,0,0,-0.125,0,-0.125,0,0,0,0,0.125,0.446280992,0.05785124,0.074380165,0.247933884,0.041322314,0,0.041322314,0.016528926,0.074380165,0,0,0.5
107491->,0,0,0,0,0,0.5,0,0,0,0,-0.875,-0.125,0.438016529,0.487603306,0.024793388,0,0,0,0.049586777,0,0,0,0,0.5
107492->,0,0,0.125,0,0.5,0.125,0,0,0,0,0.75,0.125,0.884297521,0.049586777,0,0,0,0,0.066115702,0,0,0,0,0.5
107493->,0.125,0,0,0,0.125,0.125,0,0,0,0,0.25,0.125,0.669421488,0.330578512,0,0,0,0,0,0,0,0,0,0.5
107494->,0,0,0,0,0.125,0,0,0,0,0,-0.125,-0.125,0.950413223,0.049586777,0,0,0,0,0,0,0,0,0,0.5
107495->,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
107496->,0,0,0,0,0,-0.375,0,0,0,0,0,-0.125,0.966942149,0.033057851,0,0,0,0,0,0,0,0,0,0.5
107497->,0,0,0,0,-0.375,0,0,0,0,0,-0.5,-0.875,1,0,0,0,0,0,0,0,0,0,0,0.5
107498->,0,0,0,0,0,0,0,0,0.5,0,-0.5,0.875,0.760330579,0.082644628,0,0,0,0,0.157024793,0,0,0,0,0.5
107499->,0,0,0,0,0,0,0.5,0,0,0,0,-0.875,0.867768595,0.024793388,0,0,0,0,0.099173554,0.008264463,0,0,0,0.5
107500->,0,0,0,0,0,-0.125,0,0,0,0,0.5,0.875,1,0,0,0,0,0,0,0,0,0,0,0.5
107501->,0,0,0,0,-0.125,0,0,0,0,-0.125,0.375,0.125,0.966942149,0.033057851,0,0,0,0,0,0,0,0,0,0.5
107502->,0,0,0,0,0,0.125,0,-0.125,0.125,0,0,0,0.776859504,0.198347107,0,0,0,0,0.024793388,0,0,0,0,0.5
107503->,0,0,0,0,0.125,0,0.125,0,0,0,0,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.5
107504->,0,0,0,0,0,0,0,0,0,0,0.125,0.25,0.785123967,0.107438017,0,0,0,0,0.107438017,0,0,0,0,0.5
107505->,0,0,0,-0.125,0,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
107506->,0,-0.125,0,0.125,0.125,-0.25,0,0,0,0,-0.125,-0.125,0.917355372,0.049586777,0,0,0,0,0.033057851,0,0,0,0,0.5
107507->,0,0.125,0,0,-0.25,0,0,0,0,0,0,-0.125,0.975206612,0,0,0,0,0,0.024793388,0,0,0,0,0.5
107508->,0,0,0,0,0,0,0,0,0,0,-0.125,0,0.553719008,0.239669421,0.024793388,0,0,0,0.132231405,0.049586777,0,0,0,0.5
107509->,0,0,0,0,0,0.25,0,0,0,0,-0.25,0,0.710743802,0.107438017,0,0,0,0,0.181818182,0,0,0,0,0.5
107510->,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0.925619835,0.024793388,0,0,0,0,0.049586777,0,0,0,0,0.5
107511->,0,0,0,0,0.75,-0.75,0,0,0,0,0,-0.25,0.851239669,0.041322314,0,0,0,0,0.107438017,0,0,0,0,0.5
107512->,0,0,0,0,-0.75,0,0,0,0,0.5,0,-0.5,1,0,0,0,0,0,0,0,0,0,0,0.5
107513->,0,0,0,0,0,0,0,0.5,0,0.25,-0.5,0.5,0.842975207,0.05785124,0,0,0,0,0.099173554,0,0,0,0,0.5
107514->,0,0,0,0,0,-0.25,0,0.25,-0.125,0,0.875,0.25,0.933884298,0.033057851,0,0,0,0,0.033057851,0,0,0,0,0.5
99788->,-0.5,0,0,-0.375,0,0.125,0,0,0,-0.75,0.75,0.25,0,0.090909091,0.05785124,0.338842975,0,0,0.041322314,0.107438017,0.355371901,0.008264463,0,0.409090909
100459->,0,0,0,0,0,0,0,0,0,0,0,0,0.743801653,0.140495868,0,0,0,0,0.115702479,0,0,0,0,0.409090909
100460->,0,0,0,0,0,0,0,0,0,0,0,0,0.752066116,0.090909091,0,0,0,0,0.157024793,0,0,0,0,0.409090909
100461->,0,0,0,0,0,0,0,0,0,0,0,0,0.834710744,0.082644628,0,0,0,0,0.082644628,0,0,0,0,0.409090909
100462->,0,0,0,0,0,0,0,0,0,-0.125,0,0,0.79338843,0.123966942,0,0,0,0,0.082644628,0,0,0,0,0.409090909
100463->,0,0,0,0,0,0,0,-0.125,0,0,0,-0.125,0.851239669,0.074380165,0,0,0,0,0.074380165,0,0,0,0,0.409090909
100464->,0,0,0,0,0,0,0,0,0,0,0,0.125,0.966942149,0,0,0,0,0,0.033057851,0,0,0,0,0.409090909
100465->,0,0,0,0,0,-0.5,0,0,0,0,0,-0.125,0.867768595,0.074380165,0,0,0,0,0.05785124,0,0,0,0,0.409090909
100492->,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.066115702,0,0,0,0,0.115702479,0,0,0,0,0.409090909
100493->,0,0,0,0,0,0,0,0,0,0,0,-0.125,0.785123967,0.066115702,0,0,0,0,0.148760331,0,0,0,0,0.409090909
100494->,0,0,0,0,0,0,0,0,-0.125,0,0,0.125,0.892561983,0.074380165,0,0,0,0,0.033057851,0,0,0,0,0.409090909
100496->,0,0,0,0,0,0,0,0,0,0,0.125,0,0.909090909,0.05785124,0,0,0,0,0.033057851,0,0,0,0,0.409090909
100882->,0,0,0,0,0.75,0.125,0,0,0,0,0.875,0.25,0.132231405,0.710743802,0.074380165,0,0,0,0.066115702,0.016528926,0,0,0,0.409090909
