86229->	0.25	0.125	0.5	1	0.25	0.125	1	0.25	0.25	0.125	1	0.125	0.25	0.25	1	0.5	0	0	-0.5	0.875	0.125	-0.5	0.125	0.875	0	-0.125	0	-0.25	-0.75	-0.125	0	0.5	0.024793388	0.05785124	0.05785124	0.289256198	0.090909091	0	0.016528926	0.041322314	0.421487603	0	0	0.136363636	0.681818182
90709->	0.125	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	-0.125	0	-0.125	0.685950413	0.314049587	0	0	0	0	0	0	0	0	0	0.136363636	0.5
93213->	0.25	1	1	1	0.25	1	1	1	1	1	1	1	1	1	1	0.5	-0.75	0	0	0	-0.75	0	0	0	-0.75	0	0	0.5	-0.75	0	0	0.5	0.041322314	0.024793388	0.024793388	0.190082645	0.223140496	0	0.107438017	0.082644628	0.148760331	0.107438017	0.049586777	0.136363636	0.318181818
95416->	1	1	1	0.125	1	1	1	0.25	1	1	1	1	1	1	1	1	0	0	0	-0.875	0	0.875	0	0	0	0	0	-0.75	0	0.75	0	0	0.008264463	0.024793388	0.05785124	0.314049587	0.231404959	0.024793388	0.024793388	0.024793388	0.198347107	0.049586777	0.041322314	0.136363636	0.227272727
96567->	0.5	1	1	1	0.5	0.25	1	0.5	1	0.125	1	0.5	1	0.125	1	0.25	-0.5	0.875	0	0.5	-0.5	0	0.875	0.5	-0.5	0.125	0	0.25	-0.5	-0.25	0.875	0.75	0	0.008264463	0.041322314	0.26446281	0.132231405	0.008264463	0.008264463	0.024793388	0.338842975	0.173553719	0	0.136363636	0.227272727
98095->	0.125	0.25	0.5	1	0.125	0.25	0.25	1	0.125	0.25	0.25	0.5	0.25	0.25	0.25	0.5	0	0	0.25	0.5	-0.125	-0.5	-0.125	-0.25	-0.125	0	0	0.5	-0.125	-0.75	0	-0.25	0.553719008	0.148760331	0.024793388	0.008264463	0	0	0.165289256	0.016528926	0.049586777	0.033057851	0	0.136363636	0.772727273
98610->	0.25	0.125	1	0.25	0.5	0.5	1	0.25	0.125	0.25	1	0.25	0.25	0.5	1	0.125	0.125	-0.125	0	0	0.125	0.75	-0.125	0.75	0.25	0	0	0.125	-0.5	0.25	-0.25	0.875	0.20661157	0.165289256	0.066115702	0.05785124	0	0	0.47107438	0.033057851	0	0	0	0.136363636	0.409090909
98787->	0.125	0.5	0.125	0.125	0	0.5	0.25	0.125	0.125	0.25	0.125	0.125	0	0.5	0.125	0.125	0	0.25	0	0	-0.375	0	-0.125	0	0	0	0.125	0	-0.25	0.375	-0.5	0	0.479338843	0.123966942	0.05785124	0.016528926	0	0	0.223140496	0.033057851	0.049586777	0.016528926	0	0.136363636	0.227272727
100238->	0.25	0.5	0.5	0.125	0.5	0.125	0.25	0.125	0.25	0.125	0.25	0	0.25	0.125	0.25	0.125	0	0.375	0.25	0.125	-0.25	0.375	0.125	0.25	0.25	0	0	0	0.25	0	0.125	0.125	0.165289256	0.132231405	0.066115702	0.016528926	0	0	0.231404959	0.090909091	0.289256198	0.008264463	0	0.136363636	0.045454545
100300->	0.5	0.25	1	0.125	0.5	0.25	0.5	0.25	0.5	0.25	0.5	0.125	0.5	0.25	0.5	0.25	0	0	0.5	0	0.25	0.875	0.25	0.375	0	0	0	0	0	0	0.25	0.25	0.008264463	0.05785124	0.140495868	0.132231405	0.355371901	0	0.082644628	0.041322314	0.123966942	0.05785124	0	0.136363636	0.227272727
100990->	0.5	0.5	0.25	0.5	0.25	0.25	0.25	0.5	0.5	0.5	0.25	0.5	0.5	0.5	0.25	0.5	0	0	0	0	0	-0.25	0	-0.25	-0.25	-0.25	0	0	0	-0.25	0	-0.25	0.008264463	0.033057851	0.066115702	0.380165289	0.008264463	0	0.024793388	0.090909091	0.330578512	0.05785124	0	0.136363636	0.045454545
101468->	0.125	0.25	0.5	0.5	0.125	0.25	0.5	0.25	0.125	0.5	0.125	0.5	0.125	0.25	0.25	1	0	-0.25	0.375	0	-0.125	0	-0.375	-0.375	0	0	0.25	-0.75	-0.375	0	-0.125	-0.75	0.041322314	0.041322314	0.033057851	0.090909091	0	0	0.033057851	0.239669421	0.520661157	0	0	0.136363636	0.772727273
101514->	0.5	1	1	0.125	0.5	0.5	1	0.25	1	1	0.25	0.5	0.5	1	0.5	1	-0.5	0	0.75	-0.375	-0.5	0.875	0	-0.25	0	-0.5	0.5	-0.75	-0.5	0.25	-0.5	-0.5	0.008264463	0.016528926	0.024793388	0.305785124	0.016528926	0	0.008264463	0.041322314	0.388429752	0.123966942	0.066115702	0.136363636	0.045454545
102011->	0.25	1	0.5	0.5	0.125	1	1	0.5	0.125	0.25	0.5	0.5	0.125	0.25	0.5	0.25	0.125	0.75	0	0	-0.75	0	-0.125	0	0	0.75	0.5	0.25	-0.875	0.5	-0.125	0.25	0.016528926	0.033057851	0.041322314	0.272727273	0.066115702	0.041322314	0.041322314	0.214876033	0.272727273	0	0	0.136363636	0.863636364
102057->	0.25	0.5	1	0.25	0.25	0.5	1	0.25	0.5	1	1	0.125	0.5	0.5	1	0.25	-0.25	-0.5	0	0.125	-0.25	0.75	-0.5	0.875	-0.25	0	0	0	-0.75	0.25	0	0.75	0.016528926	0.049586777	0.05785124	0.32231405	0.173553719	0.165289256	0.024793388	0.066115702	0.099173554	0.024793388	0	0.136363636	0.045454545
102474->	0.125	0.125	0.5	0.5	0.125	0.125	0.25	0.25	0.125	0.125	0.5	0.25	0.125	0.125	0.25	0.5	0	0	0	0.25	0	0	0	0.25	0	0	0	-0.25	-0.125	-0.125	0	-0.25	0.123966942	0.223140496	0.05785124	0.123966942	0	0	0.330578512	0.107438017	0.033057851	0	0	0.136363636	0.681818182
102567->	0	0.25	0	0.5	0.125	0.25	0.25	0.25	0.125	0.5	0.25	0.25	0.25	0.5	0.125	0.25	-0.125	-0.25	-0.25	0.25	-0.25	-0.5	-0.375	0	-0.125	-0.25	0.125	0	-0.125	0	-0.25	-0.125	0	0.016528926	0.033057851	0.214876033	0	0	0.016528926	0.016528926	0.52892562	0.132231405	0.041322314	0.136363636	0.136363636
103654->	1	0.25	0.25	0.5	0.5	0.25	0.25	0.5	0.5	1	0.5	1	0.25	1	0.25	1	0.5	-0.75	-0.25	-0.5	0.75	-0.25	-0.5	-0.5	0.25	-0.75	0	-0.5	0.25	-0.25	-0.75	-0.75	0.024793388	0.024793388	0.082644628	0.380165289	0.024793388	0	0.041322314	0.066115702	0.223140496	0.05785124	0.074380165	0.136363636	0.045454545
104134->	0	0.5	0.5	0.5	0	0.125	0.25	0.25	0	0.25	0.5	0.5	0	0.25	0.125	0.5	0	0.25	0	0	-0.5	0	-0.25	0	0	-0.125	0.125	-0.25	-0.25	-0.125	-0.25	-0.375	0.148760331	0.198347107	0.115702479	0.115702479	0	0	0.363636364	0.041322314	0.016528926	0	0	0.136363636	0.5
104163->	0.5	0.25	0.125	0.25	0.25	0.25	0.25	0.25	0.25	0.5	0.25	0.5	0.25	0.25	0.25	0.25	0.25	-0.25	-0.125	-0.25	0.25	-0.125	-0.25	-0.25	0	0	0	0	0	0	0	0	0.041322314	0.082644628	0.041322314	0.198347107	0	0	0.041322314	0.049586777	0.272727273	0.272727273	0	0.136363636	0.045454545
104644->	0.25	0.125	1	0.125	0.25	0.25	0.5	0.25	0.25	0	0.5	0	0.5	0.125	0.5	0	0	0.125	0.5	0.125	0.125	0.875	0.25	0.5	-0.25	0.125	0	0.25	-0.25	0	0.375	0.5	0.157024793	0.148760331	0.066115702	0.008264463	0	0	0.148760331	0.016528926	0.297520661	0.157024793	0	0.136363636	0.227272727
104675->	0.25	0	0.125	0	0.5	0	0.25	0	1	0.125	0	1	0.5	0.25	0.125	0	-0.75	-0.125	0.125	-1	0.25	0.125	0.875	-1	0	-0.25	0.125	0	0.25	0	0.25	0.125	0.297520661	0.380165289	0.024793388	0	0	0	0.297520661	0	0	0	0	0.136363636	0.681818182
104741->	0.25	0.5	0.25	0.25	0.5	0.25	0.5	0.5	0.25	0.5	0.25	0.5	0.5	0.25	0.5	0.25	0	0	0	-0.25	-0.25	0	-0.25	-0.25	0	0	0	0.25	0	-0.25	0.25	0.25	0.016528926	0.05785124	0.049586777	0.454545455	0.140495868	0	0.024793388	0.041322314	0.214876033	0	0	0.136363636	0.136363636
104771->	1	0.125	0.5	0.5	0.5	0.125	0.25	0.25	0.125	1	0.25	1	0.25	1	0.25	1	0.875	-0.875	0.25	-0.5	0.875	0	-0.875	-0.75	0.25	-0.875	0	-0.75	0.25	-0.125	-0.75	-0.75	0.033057851	0.05785124	0.049586777	0.223140496	0.049586777	0	0.090909091	0.074380165	0.289256198	0.05785124	0.074380165	0.136363636	0.227272727
105218->	0.125	0.125	0.5	0	0.5	0	0.25	0	0.25	0	0.125	0	0.5	0	0.25	0	-0.125	0.125	0.375	0	0	0.5	0.25	0.125	0	0	0	0	0.25	0	0.5	0.25	0.330578512	0.462809917	0.008264463	0	0	0	0.198347107	0	0	0	0	0.136363636	0.318181818
1963->	1	0.125	0.25	0.5	1	1	0.25	0.25	1	0.125	0.5	0.5	1	0.125	0.5	0.25	0	0	-0.25	0	0.875	-0.25	0.875	0	0	0.875	-0.25	0	0.75	0.75	0.875	0.25	0.20661157	0.123966942	0.024793388	0.123966942	0.132231405	0	0.123966942	0.024793388	0.165289256	0.074380165	0	0.227272727	0.409090909
4318->	1	1	0.5	0.5	1	0.5	0.25	0.5	1	1	0.5	0.25	1	1	0.5	0.25	0	0	0	0.25	0	0	0	0.25	0	-0.5	-0.25	0.25	0.75	0	0	0.25	0.016528926	0.041322314	0.123966942	0.198347107	0.049586777	0	0.033057851	0.157024793	0.338842975	0.024793388	0.016528926	0.227272727	0.863636364
5402->	0.5	0.25	0.25	1	0.5	0.25	0.25	1	0.5	0.125	0.5	0	0.5	0.125	0.5	0	0	0.125	-0.25	1	0.25	-0.75	0.375	0.5	0	0.125	-0.25	1	0.25	-0.75	0.375	0.5	0.016528926	0.049586777	0.289256198	0.603305785	0	0	0.008264463	0.016528926	0.016528926	0	0	0.227272727	0.318181818
5458->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776859504	0.223140496	0	0	0	0	0	0	0	0	0	0.227272727	0.5
6391->	0.25	0.5	0.5	0.5	0.25	0.25	0.5	1	0.5	0.5	0.5	0.5	0.125	0.5	0.5	1	-0.25	0	0	0	-0.25	0	0	0	0.125	-0.25	0	0	-0.25	-0.75	-0.375	-0.5	0.512396694	0.008264463	0.008264463	0.223140496	0	0	0.05785124	0.016528926	0.173553719	0	0	0.227272727	0.681818182
7629->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702479339	0.148760331	0	0	0	0	0.148760331	0	0	0	0	0.227272727	0.5
9628->	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.5	0	0.5	0	0	0	0.157024793	0.049586777	0.016528926	0.190082645	0.239669421	0.024793388	0.041322314	0.008264463	0.181818182	0.090909091	0	0.227272727	0.318181818
9814->	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0.125	0	0.58677686	0.016528926	0	0	0	0	0.396694215	0	0	0	0	0.227272727	0.590909091
12312->	0.5	1	1	1	0.25	1	0.125	1	0.5	1	0.5	1	0.25	1	0.125	1	0	0	0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	0.125	0	-0.75	-0.875	0.256198347	0.148760331	0.099173554	0.173553719	0.033057851	0	0.107438017	0.008264463	0.132231405	0.041322314	0	0.227272727	0.863636364
17075->	1	0.25	1	0.125	1	0.125	1	0.125	1	0.25	1	0.125	1	0.125	1	0.125	0	0	0	0	0.75	0.875	0.75	0.875	0	0	0	0	0	0	0.875	0.875	0.256198347	0.231404959	0.016528926	0.099173554	0	0	0.181818182	0.05785124	0.140495868	0.016528926	0	0.227272727	0.5
17618->	1	0.125	1	0.125	1	0.125	1	0.125	1	0.25	1	0.125	1	0.125	1	0.125	0	-0.125	0	0	0.875	0.875	0.75	0.875	0	0	0	0	0	0	0.875	0.875	0.330578512	0.256198347	0.024793388	0.173553719	0	0	0.066115702	0.066115702	0.024793388	0.05785124	0	0.227272727	0.5
19527->	0.5	0.25	1	1	0.5	0.125	0.5	0.5	1	0.25	0.125	1	0.5	1	0.25	1	-0.5	0	0.875	0	0.25	0	0.75	-0.875	0	-0.875	0.25	-0.5	0	-0.375	-0.5	-0.75	0.041322314	0.066115702	0.157024793	0.090909091	0.049586777	0	0.099173554	0.20661157	0.280991736	0.008264463	0	0.227272727	0.5
19566->	0	0	0	0	0.125	0.125	0.125	0	0	0	0.125	0	0.125	0	0.125	0	0	0	-0.125	0	0	0	0	0.125	0	0.125	0	0	0	0.125	0.125	0.125	0.950413223	0.049586777	0	0	0	0	0	0	0	0	0	0.227272727	0.5
20640->	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0.125	0	0	0	0.32231405	0	0	0	0	0	0.67768595	0	0	0	0	0.227272727	0.5
20671->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	-0.125	0	0	0.727272727	0.016528926	0	0	0	0	0.256198347	0	0	0	0	0.227272727	0.5
22795->	0.5	1	1	1	0.25	1	1	1	0.5	1	1	1	0.5	1	1	1	0	0	0	0	-0.5	0	-0.5	0	-0.25	0	0	0	-0.75	0	-0.5	0	0.008264463	0.008264463	0.016528926	0.32231405	0.041322314	0.049586777	0.008264463	0.024793388	0.157024793	0.256198347	0.107438017	0.227272727	0.863636364
28672->	1	1	0.25	1	1	1	0.5	1	1	1	1	1	1	1	0.5	1	0	0	-0.75	0	0	-0.75	0	0	0	0	0	0	0.5	0	0	-0.5	0.008264463	0.041322314	0.033057851	0.363636364	0.239669421	0	0.016528926	0.016528926	0.074380165	0.05785124	0.148760331	0.227272727	0.772727273
29858->	0.125	0.125	0.125	0.125	0	0	0.125	0.125	0.125	0.25	0.125	0.125	0	0.125	0.125	0.125	0	-0.125	0	0	0	0	-0.125	0	0	-0.125	0	0	-0.125	-0.125	-0.125	0	0.67768595	0.173553719	0.074380165	0.024793388	0	0	0.041322314	0.008264463	0	0	0	0.227272727	0.318181818
31998->	0	0.5	0.25	0.125	0	0.5	0.125	0.125	0	0.5	0.25	0.125	0.125	1	0.125	0.125	0	0	0	0	-0.5	0.125	-0.5	0.125	-0.125	-0.5	0	0	-0.125	0.375	-0.875	0	0.446280992	0.082644628	0.041322314	0	0	0	0.272727273	0.107438017	0.049586777	0	0	0.227272727	0.409090909
34678->	0.125	0.5	0.125	0.25	0.125	0.5	0.25	0.25	0.125	1	0.125	1	0.125	0.5	0.125	0.25	0	-0.5	0	-0.75	-0.375	-0.125	-0.875	-0.875	0	0	0.125	0	-0.125	0.25	-0.375	-0.125	0.090909091	0.05785124	0.074380165	0.107438017	0	0	0.090909091	0.033057851	0.272727273	0.272727273	0	0.227272727	0.863636364
34711->	0.25	0.5	0.5	1	0.25	1	0.5	1	1	0.25	0.5	0.5	0.25	0.25	0.5	0.25	-0.75	0.25	0	0.5	-0.25	-0.5	0.75	0	0	0.75	0	0.75	-0.25	0	0	0.25	0.008264463	0.024793388	0.024793388	0.41322314	0.512396694	0	0.008264463	0.008264463	0	0	0	0.227272727	0.863636364
40520->	0.5	0	1	0.125	0.5	0.125	1	0.125	0.5	0	1	0.125	0.25	0	1	0.125	0	0	0	0	0.5	0.875	0.5	0.875	0.25	0.125	0	0	-0.5	0	0.25	0.875	0.198347107	0.487603306	0.123966942	0.123966942	0	0	0.05785124	0.008264463	0	0	0	0.227272727	0.590909091
44866->	0.125	1	0.25	1	0.25	1	0.5	1	0.125	1	0.125	1	1	1	0.5	0.5	0	0	0.125	0	-0.875	-0.75	-0.875	-0.875	-0.75	0	0	0.5	-0.25	0	0	0	0.008264463	0.024793388	0.099173554	0.305785124	0.181818182	0	0.024793388	0.082644628	0.157024793	0.115702479	0	0.227272727	0.681818182
44929->	0.25	0.25	0.5	0.125	0.25	0.125	1	0.125	0.5	0.125	1	0.125	0.5	0.125	1	0.125	-0.25	0.125	-0.5	0	0	0.375	0.375	0.875	-0.25	0	0	0	-0.75	0	0.375	0.875	0.181818182	0.280991736	0.214876033	0.231404959	0.05785124	0	0.033057851	0	0	0	0	0.227272727	0.681818182
45409->	0.25	1	0.25	1	0.5	1	0.25	1	0.125	1	0.25	1	0.25	1	0.5	1	0.125	0	0	0	-0.75	-0.75	-0.875	-0.75	0.25	0	-0.25	0	0.25	0	-0.75	-0.5	0.008264463	0.066115702	0.041322314	0.380165289	0.173553719	0	0.041322314	0.016528926	0.107438017	0.165289256	0	0.227272727	0.681818182
49915->	1	1	0.5	0.5	1	0.5	0.5	0.5	1	1	0.5	1	1	1	1	0.25	0	0	0	-0.5	0	0	0	-0.5	0	-0.5	-0.5	0.25	0.5	0	0	0.75	0.024793388	0.033057851	0.05785124	0.198347107	0.033057851	0.024793388	0.008264463	0.05785124	0.479338843	0.05785124	0.024793388	0.227272727	0.863636364
49945->	0.25	0	1	0.5	0.25	0	0.25	0.125	0.25	0.125	1	0.25	0.125	0.125	1	0.125	0	-0.125	0	0.25	0.25	0.5	0.125	0.75	0.125	-0.125	-0.75	0	0	-0.125	0	0.875	0.123966942	0.446280992	0.107438017	0.148760331	0.157024793	0	0.016528926	0	0	0	0	0.227272727	0.772727273
57599->	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0.125	0.933884298	0.066115702	0	0	0	0	0	0	0	0	0	0.227272727	0.5
60857->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0	0	0.125	0.94214876	0.05785124	0	0	0	0	0	0	0	0	0	0.227272727	0.5
60889->	0	0.25	0	0.5	0	1	0	1	0	0.5	0	0.5	0	0.5	0	1	0	-0.25	0	0	-0.25	-0.5	-0.5	-0.5	0	0.5	0	0	0	0	-0.5	-1	0.892561983	0.107438017	0	0	0	0	0	0	0	0	0	0.227272727	0.5
61367->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	-0.125	0	0.884297521	0	0	0	0	0	0.115702479	0	0	0	0	0.227272727	0.5
61368->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867768595	0	0	0	0	0	0.132231405	0	0	0	0	0.227272727	0.5
61909->	0	0	0	0	0	0.125	0	0.125	0	0.125	0	0	0	0.125	0	0.125	0	-0.125	0	0	0	0	-0.125	0	0	0	0	0	0	0	-0.125	-0.125	0.710743802	0.289256198	0	0	0	0	0	0	0	0	0	0.227272727	0.5
68240->	1	1	1	1	1	1	1	1	0.5	0.125	1	1	1	1	1	1	0.5	0.875	0	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0.008264463	0.033057851	0.123966942	0.157024793	0.165289256	0.024793388	0.115702479	0.090909091	0.190082645	0.090909091	0	0.227272727	0.318181818
68783->	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0.024793388	0.082644628	0.231404959	0.090909091	0.066115702	0.008264463	0.049586777	0.314049587	0.132231405	0	0.227272727	0.318181818
69512->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	-0.125	0	0.900826446	0	0	0	0	0	0.099173554	0	0	0	0	0.227272727	0.5
75300->	0.5	1	1	1	0.5	1	0.5	1	1	1	0.5	1	1	1	0.125	1	-0.5	0	0.5	0	-0.5	0	0	-0.5	-0.5	0	0.375	0	0	0	0	-0.875	0.049586777	0.140495868	0.107438017	0.214876033	0.016528926	0.016528926	0.107438017	0.090909091	0.20661157	0.049586777	0	0.227272727	0.863636364
76010->	0.125	0.25	0	0	0.125	0.25	0.25	0	0.125	0.25	0	0.125	0.125	0.25	0	0.25	0	0	0	-0.125	-0.125	0	-0.125	-0.125	0	0	0.25	-0.25	-0.125	0.25	-0.125	-0.25	0.016528926	0.016528926	0.05785124	0.024793388	0	0	0.024793388	0.256198347	0.603305785	0	0	0.227272727	0.863636364
76448->	1	1	0.125	1	1	1	0.5	1	0.5	1	0.5	1	1	1	1	1	0.5	0	-0.375	0	0	-0.875	-0.5	-0.5	0	0	-0.5	0	0.5	0	0	0	0.024793388	0	0.016528926	0.347107438	0.115702479	0.148760331	0.008264463	0.041322314	0.247933884	0.049586777	0	0.227272727	0.227272727
77096->	0.125	0.25	0.125	0.25	0.125	0.5	0.125	0.25	0.25	0.25	0.5	0	0.125	0.5	0.125	0.125	-0.125	0	-0.375	0.25	-0.125	-0.125	0	0.5	0	0	0	0.125	0	0.25	-0.375	0	0	0.008264463	0.008264463	0.26446281	0.033057851	0	0.016528926	0.190082645	0.479338843	0	0	0.227272727	0.863636364
77534->	0.5	1	0.25	0.5	0.25	1	1	1	0.5	1	0.25	1	1	1	0.25	0.5	0	0	0	-0.5	-0.5	-0.25	-0.5	-0.75	-0.75	0	0.75	0.5	-0.75	0	0	-0.25	0.033057851	0.008264463	0.024793388	0.157024793	0.049586777	0	0.024793388	0.049586777	0.537190083	0.115702479	0	0.227272727	0.318181818
78077->	1	1	0.5	0.5	0.5	0.5	0.25	0.5	0.5	1	0.25	0.5	0.25	1	1	1	0.5	0	0.25	0	0	0	-0.5	-0.25	0.25	-0.5	-0.75	-0.5	0.25	0	-0.75	0	0.008264463	0	0.008264463	0.049586777	0.033057851	0	0	0.157024793	0.561983471	0.181818182	0	0.227272727	0.318181818
81398->	1	1	0.25	1	1	1	0.5	1	1	1	0.125	1	0.5	1	0.25	1	0	0	0.125	0	0	-0.75	0	-0.875	0.5	0	0.25	0	0.5	0	-0.5	-0.75	0.033057851	0	0.024793388	0.272727273	0.157024793	0	0.016528926	0	0.454545455	0.041322314	0	0.227272727	0.136363636
83027->	1	0.25	0.25	0.125	0.5	0.5	0.25	0.5	1	0.125	0.25	1	0.5	0.5	0.25	0.5	0	0.125	0	-0.875	0.75	0.125	0.875	-0.75	0	0	0	0	0.25	0	0	-0.25	0	0	0.033057851	0.05785124	0	0	0	0.05785124	0.512396694	0.338842975	0	0.227272727	0.136363636
85175->	0.25	0.125	1	0.125	0.25	0.125	0.5	0.125	0.25	0.125	0.5	0	0.25	0.125	0.25	0.125	0	0	0.5	0.125	0.125	0.875	0.125	0.5	0	0	0.25	0	-0.25	0	0.125	0.125	0.173553719	0.429752066	0.024793388	0.214876033	0.090909091	0	0.05785124	0.008264463	0	0	0	0.227272727	0.681818182
86230->	0.5	1	0.25	0.125	1	0.25	0.25	0.25	1	0.125	0.5	0.25	1	0.5	0.5	0.25	-0.5	0.875	-0.25	-0.125	-0.5	0.125	0.875	0.25	0	-0.25	-0.25	0	0.75	0	0.5	0.25	0	0.074380165	0.041322314	0.247933884	0.123966942	0	0	0.049586777	0.421487603	0.033057851	0.008264463	0.227272727	0.772727273
89861->	0.25	0.25	1	1	0.25	0.5	0.5	1	0.25	0.5	1	1	0.25	1	0.5	0.5	0	-0.25	0	0	0	0	-0.25	0	0	-0.5	0	0.5	-0.25	-0.5	-0.75	0	0.123966942	0.132231405	0.082644628	0.231404959	0.041322314	0	0.181818182	0.082644628	0.123966942	0	0	0.227272727	0.590909091
90434->	0.5	0.25	1	0.25	0.5	0.25	0.5	0.25	1	0.5	0.5	1	1	1	1	1	-0.5	-0.25	0.5	-0.75	0.25	0.75	0.5	-0.5	-0.5	-0.75	-0.5	-0.75	0	0	0	0	0.049586777	0.123966942	0.115702479	0.223140496	0.115702479	0	0.107438017	0.066115702	0.198347107	0	0	0.227272727	0.409090909
90977->	0.25	0.25	1	0.5	0.25	0.25	1	0.25	0.5	0.25	1	0.25	0.5	0.25	0.5	0.25	-0.25	0	0	0.25	0	0.5	0.25	0.75	-0.25	0	0.5	0	-0.75	0	0.25	0.25	0.049586777	0.115702479	0.099173554	0.297520661	0.115702479	0	0.074380165	0.099173554	0.148760331	0	0	0.227272727	0.409090909
93245->	1	1	1	0.5	1	1	1	0.5	1	1	1	0.5	1	0.5	0.5	1	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	-0.5	0	0.5	0.5	-0.5	0.008264463	0.024793388	0.049586777	0.404958678	0.115702479	0	0	0.041322314	0.198347107	0.157024793	0	0.227272727	0.318181818
95925->	0.5	0.5	0.25	0.25	0.5	0.5	1	0.25	1	0.5	1	0.5	1	0.5	0.5	0.25	-0.5	0	-0.75	-0.25	0	0	0.5	0.5	-0.5	0	0.5	0	-0.5	0.25	0.5	0.25	0.008264463	0.033057851	0.05785124	0.305785124	0.033057851	0	0.049586777	0.074380165	0.355371901	0.082644628	0	0.227272727	0.772727273
96128->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917355372	0.082644628	0	0	0	0	0	0	0	0	0	0.227272727	0.5
98274->	0.125	0.125	0.125	1	0.125	0.125	0.125	1	0	0.25	0.125	0	0	0.125	0.25	0.125	0.125	-0.125	0	1	0	-0.875	-0.25	0.125	0.125	0	-0.125	0.875	0	-0.875	-0.125	0.125	0.008264463	0.024793388	0	0.016528926	0	0	0.198347107	0.247933884	0.504132231	0	0	0.227272727	0.863636364
422->	0.5	0.25	0.25	1	0.5	0.25	0.25	0.5	0.5	0.5	0.25	1	0.5	0.5	0.25	0.5	0	-0.25	0	0	0.25	-0.75	0	-0.75	0	-0.25	0	0	0.25	-0.25	0	-0.25	0	0.008264463	0.338842975	0.578512397	0	0	0.008264463	0.024793388	0.041322314	0	0	0.318181818	0.318181818
3742->	0.5	0.25	0.25	1	0.5	0.25	0.25	1	0.5	0.5	0.25	0.5	0.5	0.5	0.5	0	0	-0.25	0	0.5	0.25	-0.75	0	-0.25	0	-0.25	-0.25	1	0.25	-0.75	0	0.5	0.008264463	0.016528926	0.148760331	0.79338843	0	0	0.016528926	0.008264463	0.008264463	0	0	0.318181818	0.227272727
4285->	0.25	0.5	0.25	1	0.25	0.25	0.25	1	0.5	0.25	0.25	1	0.5	0.25	0.25	1	-0.25	0.25	0	0	-0.25	-0.75	0.25	-0.75	-0.25	0	0	0	0	-0.75	0.25	-0.75	0	0.090909091	0.404958678	0.438016529	0	0	0.016528926	0.016528926	0.033057851	0	0	0.318181818	0.318181818
7077->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0.958677686	0.041322314	0	0	0	0	0	0	0	0	0	0.318181818	0.5
7627->	0	1	0	0	0	0.25	0	0	0	1	0	0	0	0.25	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0.25	-0.25	0	0.917355372	0.082644628	0	0	0	0	0	0	0	0	0	0.318181818	0.5
7628->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892561983	0.090909091	0	0	0	0	0.016528926	0	0	0	0	0.318181818	0.5
16238->	0.5	1	1	0.25	1	0.5	1	0.5	1	1	1	1	1	1	1	1	-0.5	0	0	-0.75	-0.5	0.75	0	0	0	-0.5	0	-0.5	0	0	0	0	0.008264463	0.016528926	0	0.181818182	0.280991736	0.082644628	0	0.033057851	0.20661157	0.190082645	0	0.318181818	0.136363636
