1->,0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.25,0.125,0.5,0.2727272727272727
2->,0.25,0.25,0.0,0.125,0.0,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.2727272727272727
3->,0.25,0.25,0.0,0.0,0.0,0.125,0.25,0.25,0.0,0.125,0.0,0.125,0.22727272727272727
4->,0.25,0.125,0.0,0.0,0.0,0.125,0.25,0.25,0.0,0.0,0.0,0.125,0.2727272727272727
5->,0.125,0.125,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.125,0.2727272727272727
6->,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.2727272727272727
7->,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.3181818181818182
8->,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0
9->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.22727272727272727
10->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,-0.36363636363636365
11->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,-0.4090909090909091
12->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.13636363636363635
13->,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,-0.45454545454545453
14->,0.5,0.25,0.125,0.0,0.125,0.125,0.25,0.125,0.0,0.0,0.0,0.125,-0.5
15->,1.0,0.5,0.25,0.125,0.25,0.125,0.5,0.25,0.125,0.0,0.125,0.125,-0.4090909090909091
16->,0.125,0.5,0.5,0.25,0.5,0.125,1.0,0.5,0.25,0.125,0.25,0.125,-0.2727272727272727
17->,0.25,0.25,0.5,0.5,0.5,0.25,0.125,0.5,0.5,0.25,0.5,0.125,-0.5
18->,0.25,0.25,0.25,0.125,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,-0.36363636363636365
19->,0.0,0.125,0.25,1.0,0.25,0.5,0.25,0.25,0.25,0.125,0.25,0.5,-0.4090909090909091
20->,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.125,0.25,1.0,0.25,0.5,-0.36363636363636365
21->,0.125,0.0,0.125,0.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,0.5,-0.2727272727272727
22->,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.125,0.0,0.125,1.0,-0.045454545454545456
23->,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,-0.36363636363636365
24->,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0
25->,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.125,-0.045454545454545456
26->,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.125,-0.5
27->,0.125,0.25,0.25,0.0,0.25,0.25,0.125,0.25,0.0,0.0,0.0,0.25,-0.5
