1->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0
2->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.0
3->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.0
4->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.0
5->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.0
6->,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.0
7->,0.125,0.125,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
8->,0.125,0.125,1.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
9->,0.0,0.125,1.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
10->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,0.0
11->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,0.0
12->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
13->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,0.0
14->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
15->,0.0,0.125,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
16->,0.0,0.125,0.5,0.5,0.5,1.0,0.0,0.125,1.0,1.0,1.0,1.0,-0.045454545454545456
17->,0.25,0.25,1.0,0.5,1.0,1.0,0.0,0.125,0.5,0.5,0.5,1.0,-0.045454545454545456
18->,0.125,0.5,1.0,1.0,1.0,0.5,0.25,0.25,1.0,0.5,1.0,1.0,-0.045454545454545456
