1->,0.125,0.125,0.125,1.0,0.125,1.0,0.25,0.125,0.5,1.0,0.5,1.0,0.2727272727272727
2->,0.125,0.0,0.125,1.0,0.125,1.0,0.125,0.125,0.125,1.0,0.125,1.0,-0.3181818181818182
3->,0.0,0.0,0.125,1.0,0.125,1.0,0.125,0.0,0.125,1.0,0.125,1.0,0.22727272727272727
4->,0.0,0.0,0.125,1.0,0.125,1.0,0.0,0.0,0.125,1.0,0.125,1.0,0.2727272727272727
5->,0.0,0.0,0.125,1.0,0.125,1.0,0.0,0.0,0.125,1.0,0.125,1.0,0.0
6->,0.0,0.0,0.125,1.0,0.125,1.0,0.0,0.0,0.125,1.0,0.125,1.0,0.2727272727272727
7->,0.0,0.0,0.125,0.125,0.125,1.0,0.0,0.0,0.125,1.0,0.125,1.0,0.2727272727272727
8->,0.0,0.0,0.125,0.125,0.125,1.0,0.0,0.0,0.125,0.125,0.125,1.0,-0.09090909090909091
9->,0.0,0.125,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.125,0.125,1.0,0.2727272727272727
10->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.125,0.125,0.0,0.125,1.0,-0.36363636363636365
11->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,1.0,0.0
12->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,1.0,0.36363636363636365
13->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,1.0,-0.45454545454545453
14->,0.0,0.125,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,1.0,0.2727272727272727
15->,0.125,0.25,0.125,0.0,0.125,1.0,0.0,0.125,0.125,0.0,0.125,1.0,-0.45454545454545453
16->,0.25,0.5,0.125,0.0,0.125,0.5,0.125,0.25,0.125,0.0,0.125,1.0,-0.45454545454545453
17->,0.5,0.5,0.25,0.25,0.25,1.0,0.25,0.5,0.125,0.0,0.125,0.5,-0.5
18->,0.125,0.25,0.5,0.125,0.5,1.0,0.5,0.5,0.25,0.25,0.25,1.0,-0.3181818181818182
19->,1.0,0.25,0.5,0.5,0.5,1.0,0.125,0.25,0.5,0.125,0.5,1.0,-0.5
20->,0.5,1.0,0.5,0.25,0.5,1.0,1.0,0.25,0.5,0.5,0.5,1.0,-0.4090909090909091
21->,0.0,0.125,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.5,1.0,-0.45454545454545453
22->,0.0,0.0,1.0,0.25,1.0,0.125,0.0,0.125,1.0,1.0,1.0,1.0,0.09090909090909091
23->,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.25,1.0,0.125,0.0
24->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0
25->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,1.0,0.0
26->,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.125,1.0,-0.13636363636363635
27->,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0
28->,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.25,0.25,0.0,0.25,1.0,0.18181818181818182
29->,0.0,0.125,0.25,0.0,0.25,1.0,0.0,0.25,0.25,0.0,0.25,1.0,-0.22727272727272727
30->,0.0,0.125,0.5,0.0,0.5,1.0,0.0,0.125,0.25,0.0,0.25,1.0,-0.2727272727272727
31->,0.0,0.25,0.25,0.0,0.25,0.5,0.0,0.125,0.5,0.0,0.5,1.0,-0.36363636363636365
32->,0.0,0.5,0.25,0.0,0.25,0.125,0.0,0.25,0.25,0.0,0.25,0.5,-0.2727272727272727
33->,0.0,0.5,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.0,0.25,0.125,-0.2727272727272727
34->,0.0,0.25,0.125,0.0,0.125,0.5,0.0,0.5,0.5,0.0,0.5,0.25,-0.36363636363636365
35->,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.125,0.0,0.125,0.5,-0.18181818181818182
36->,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.0,0.25,0.25,0.0
37->,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.25,0.0
38->,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0
39->,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.0
40->,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0
41->,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.0
42->,0.0,0.0,0.125,0.0,0.125,0.5,0.0,0.0,0.25,0.0,0.25,0.5,0.0
43->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.5,0.0
44->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
45->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
46->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
47->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0
48->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
49->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
50->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
51->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
52->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
53->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
54->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0
55->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
56->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
57->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
58->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
59->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
60->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
61->,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
62->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
63->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
64->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
65->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
66->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0
67->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
68->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
69->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
70->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.09090909090909091
71->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,-0.09090909090909091
72->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
73->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0
74->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
75->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
76->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
77->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
78->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
79->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
80->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
81->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
82->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0
83->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
84->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
85->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
86->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
87->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
88->,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0
