1->,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456
2->,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3->,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,1.0,0.045454545454545456
4->,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,1.0,0.0
6->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.5,0.09090909090909091
7->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.5,0.18181818181818182
8->,0.0,0.125,0.0,0.125,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0
9->,0.0,0.125,0.0,0.125,0.0,1.0,0.0,0.125,0.0,0.125,0.0,1.0,0.0
10->,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.0,0.125,0.0,1.0,0.0
11->,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.5,-0.045454545454545456
12->,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0
13->,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,1.0,-0.045454545454545456
14->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
16->,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
17->,0.125,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.5,0.0
18->,0.0,0.0,0.0,0.125,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.5,0.0
19->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.5,-0.045454545454545456
20->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
21->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
22->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
23->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.5,0.0
24->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.5,-0.045454545454545456
25->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.045454545454545456
26->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.13636363636363635
27->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.09090909090909091
28->,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.13636363636363635
29->,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.125,0.25,-0.13636363636363635
30->,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0
31->,0.25,0.25,0.125,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.5,-0.4090909090909091
32->,0.5,0.25,0.0,0.125,0.0,0.5,0.25,0.25,0.125,0.0,0.125,0.5,-0.4090909090909091
33->,0.5,0.25,0.25,0.125,0.25,0.5,0.5,0.25,0.0,0.125,0.0,0.5,-0.4090909090909091
34->,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.125,0.25,0.5,-0.45454545454545453
35->,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5,-0.4090909090909091
36->,0.0,0.0,0.5,0.25,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,-0.45454545454545453
37->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.5,0.5,0.36363636363636365
38->,0.0,0.0,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.18181818181818182
39->,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.125,0.0,0.125,0.5,0.0
40->,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.125,0.0,0.125,1.0,0.0
41->,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.125,0.0,0.125,0.25,-0.045454545454545456
42->,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.125,0.25,0.13636363636363635
43->,0.125,0.0,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.25,-0.045454545454545456
44->,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.125,0.0,0.125,0.5,0.0
45->,0.0,0.0,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.25,-0.045454545454545456
46->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.125,0.5,0.09090909090909091
47->,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0
48->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0
49->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
50->,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.13636363636363635
51->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.09090909090909091
52->,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.5,0.13636363636363635
53->,0.125,0.25,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.25,0.0
54->,0.125,0.125,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.5,-0.18181818181818182
55->,0.125,0.5,0.125,0.0,0.125,0.25,0.125,0.125,0.0,0.0,0.0,0.25,-0.36363636363636365
56->,0.125,0.5,0.25,0.0,0.25,1.0,0.125,0.5,0.125,0.0,0.125,0.25,-0.2727272727272727
57->,1.0,0.5,0.25,0.0,0.25,0.5,0.125,0.5,0.25,0.0,0.25,1.0,-0.36363636363636365
58->,0.5,0.5,0.25,0.125,0.25,1.0,1.0,0.5,0.25,0.0,0.25,0.5,-0.18181818181818182
59->,1.0,0.5,0.25,0.0,0.25,1.0,0.5,0.5,0.25,0.125,0.25,1.0,-0.22727272727272727
60->,1.0,0.5,0.25,0.125,0.25,1.0,1.0,0.5,0.25,0.0,0.25,1.0,-0.18181818181818182
61->,1.0,0.5,0.5,0.125,0.5,0.5,1.0,0.5,0.25,0.125,0.25,1.0,-0.18181818181818182
62->,0.5,1.0,0.5,0.25,0.5,1.0,1.0,0.5,0.5,0.125,0.5,0.5,-0.22727272727272727
63->,0.25,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.25,0.5,1.0,-0.13636363636363635
64->,0.125,0.0,1.0,0.5,1.0,1.0,0.25,1.0,0.5,1.0,0.5,1.0,-0.18181818181818182
