1->,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0
3->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
4->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
5->,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,-0.045454545454545456
6->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.09090909090909091
7->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
9->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
10->,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
11->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0
12->,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13->,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
14->,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15->,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
16->,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.045454545454545456
17->,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
18->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
19->,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,-0.045454545454545456
21->,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22->,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0
23->,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0
24->,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,-0.045454545454545456
25->,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.09090909090909091
26->,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27->,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
28->,0.25,0.25,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.0,0.0,-0.45454545454545453
29->,1.0,1.0,0.25,0.5,0.25,0.0,0.25,0.25,0.125,0.0,0.125,0.0,-0.5
30->,0.5,0.25,0.25,0.25,0.25,0.0,1.0,1.0,0.25,0.5,0.25,0.0,-0.4090909090909091
31->,0.0,0.125,1.0,0.5,1.0,0.25,0.5,0.25,0.25,0.25,0.25,0.0,-0.5
32->,0.0,0.5,0.5,0.5,0.5,0.25,0.0,0.125,1.0,0.5,1.0,0.25,-0.36363636363636365
33->,0.0,0.25,1.0,0.25,1.0,0.25,0.0,0.5,0.5,0.5,0.5,0.25,-0.5
34->,0.125,1.0,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.25,1.0,0.25,0.0
35->,0.125,1.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.5,0.0
36->,0.25,1.0,0.125,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.045454545454545456
37->,0.5,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.125,0.0,-0.045454545454545456
38->,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,-0.045454545454545456
39->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.045454545454545456
40->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.045454545454545456
41->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.045454545454545456
42->,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.18181818181818182
43->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.09090909090909091
44->,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.18181818181818182
45->,1.0,1.0,0.125,0.125,0.125,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.09090909090909091
46->,0.5,0.5,0.125,1.0,0.125,0.0,1.0,1.0,0.125,0.125,0.125,0.0,-0.09090909090909091
47->,0.125,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.125,1.0,0.125,0.0,-0.13636363636363635
48->,0.0,0.25,1.0,1.0,1.0,0.0,0.125,0.5,1.0,1.0,1.0,0.0,-0.09090909090909091
49->,0.0,0.25,0.5,1.0,0.5,0.0,0.0,0.25,1.0,1.0,1.0,0.0,-0.13636363636363635
