1->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
2->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.045454545454545456
4->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
6->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.09090909090909091
7->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.18181818181818182
8->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,-0.13636363636363635
9->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
10->,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
11->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,-0.045454545454545456
12->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
14->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
16->,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
17->,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
18->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.09090909090909091
19->,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
20->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
21->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23->,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
24->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,-0.045454545454545456
25->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
26->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09090909090909091
27->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
28->,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
29->,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,-0.13636363636363635
30->,0.25,0.25,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,-0.4090909090909091
31->,0.5,1.0,0.25,0.25,0.25,0.125,0.25,0.25,0.0,0.125,0.0,0.0,-0.5
32->,0.5,0.5,0.25,0.5,0.25,0.0,0.5,1.0,0.25,0.25,0.25,0.125,-0.4090909090909091
33->,0.25,1.0,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.0,-0.4090909090909091
34->,0.0,0.0,0.5,0.5,0.5,0.25,0.25,1.0,0.25,0.5,0.25,0.25,-0.5
35->,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.25,-0.22727272727272727
36->,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.09090909090909091
37->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,-0.09090909090909091
38->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
40->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
41->,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,-0.09090909090909091
42->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
43->,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
44->,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0
45->,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456
46->,1.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.045454545454545456
47->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0
48->,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
49->,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.045454545454545456
50->,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.09090909090909091
51->,0.5,0.5,0.125,0.0,0.125,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.09090909090909091
52->,1.0,0.25,0.0,0.125,0.0,0.0,0.5,0.5,0.125,0.0,0.125,0.0,-0.13636363636363635
53->,0.5,0.25,0.25,0.125,0.25,0.0,1.0,0.25,0.0,0.125,0.0,0.0,-0.09090909090909091
54->,1.0,1.0,0.125,0.125,0.125,0.0,0.5,0.25,0.25,0.125,0.25,0.0,-0.045454545454545456
55->,1.0,0.5,0.5,0.125,0.5,0.125,1.0,1.0,0.125,0.125,0.125,0.0,-0.09090909090909091
56->,1.0,1.0,0.5,0.125,0.5,0.25,1.0,0.5,0.5,0.125,0.5,0.125,-0.13636363636363635
57->,1.0,1.0,0.5,1.0,0.5,0.25,1.0,1.0,0.5,0.125,0.5,0.25,-0.13636363636363635
58->,0.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.25,-0.18181818181818182
59->,0.125,0.0,0.5,1.0,0.5,0.25,0.0,1.0,0.5,0.5,0.5,0.25,-0.22727272727272727
60->,0.5,1.0,0.5,1.0,0.5,0.25,0.125,0.0,0.5,1.0,0.5,0.25,-0.18181818181818182
61->,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.25,-0.18181818181818182
62->,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,-0.22727272727272727
63->,1.0,0.5,1.0,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,-0.13636363636363635
64->,1.0,1.0,0.0,0.125,0.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,-0.22727272727272727
65->,1.0,1.0,0.125,0.25,0.125,1.0,1.0,1.0,0.0,0.125,0.0,1.0,-0.13636363636363635
66->,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.125,0.25,0.125,1.0,-0.13636363636363635
67->,0.0,0.125,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,-0.18181818181818182
68->,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,1.0,1.0,-0.13636363636363635
69->,0.125,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456
70->,0.0,0.0,1.0,1.0,1.0,0.125,0.125,0.0,0.5,0.5,0.5,0.5,-0.13636363636363635
71->,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.0
72->,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0
73->,0.125,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0
74->,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.0,1.0,0.5,1.0,1.0,0.0
