Bloque,1,Deltas,0,1,0,-2,-2,-3,-2,-3,-2,-1,0,0,0,-1,-2,-1,-1,-2,-1,-1,0,0,0,-2,-1,-1,-1,-1,-2,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-3,-3,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,-2,0,-1,-1,-1,-1,-1,-2,-1,-3,-2,-1,0,-2,-1,-1,0,-1,-1,-2,-1,-1,-1,0,-2,-1,-1,-1,-2,-1,-2,-1,-1,-2,0,-2,-1,0,-1,-1,-1,-3,-3,-1,-2,0,-3,-1,-1,-1,-1,-1,-3,-3,-1,-3
Bloque,2,Deltas,8,7,7,5,1,0,0,1,0,-1,-5,9,7,8,5,2,0,-1,0,1,0,-2,8,7,8,4,2,0,-1,-2,-1,0,-1,8,7,7,4,2,0,-1,-2,-1,-1,-2,7,8,9,6,2,0,-2,-4,0,0,-2,6,8,9,7,3,1,-1,-4,-2,0,-1,6,9,8,6,3,0,-1,-1,-2,0,-1,6,8,8,5,4,0,-1,-1,-3,0,-1,6,8,10,7,5,0,-1,-1,-3,-2,-1,6,9,8,7,5,1,0,-1,-1,-3,-2,5,7,8,7,4,1,-1,0,-1,-3,-2
Bloque,3,Deltas,0,0,-1,-2,0,0,0,0,-1,0,-1,-1,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1,0,-1,-2,0,0,0,0,-1,0,-1,-1,0,0,-2,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,-2,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,0,-1,0,-1,0,-1,0
Bloque,4,Deltas,-3,-2,-4,-1,-2,-2,-1,0,1,2,3,0,1,3,1,2,1,2,1,2,3,1,4,3,3,2,-1,0,2,0,0,1,0,1,2,0,-2,-3,-2,-1,-1,-2,-2,-1,0,0,-2,-2,-2,-2,-1,-1,0,0,0,-1,-2,-3,-1,-3,-2,-3,-1,-2,0,0,-2,-2,-4,-3,-3,-1,-1,-1,-1,0,1,-2,-1,-3,-3,-3,-3,-2,-2,-1,-2,-1,0,-1,-1,-2,-2,-2,-1,-1,0,1,0,2,0,2,-2,0,0,-1,-1,0,0,0,1,1,0,-2,-2,-1,-1,-1,0,-1,0
Bloque,5,Deltas,1,1,0,-2,-1,-1,0,0,0,0,0,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,-2,0,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-2,-1,0,-1,-1,-1,0,0,1,1,0,0,0,0,-1,-1,-2,-2,1,0,1,0,0,1,2,1,-2,-2,-2,0,-1,-2
Bloque,6,Deltas,-2,-1,-2,-1,0,2,1,0,-1,-1,0,-2,-1,-2,-1,-1,1,1,-1,-1,0,0,-2,0,-1,-1,1,1,0,-1,-1,0,-1,-2,-1,-3,-1,1,1,1,0,0,2,1,-2,-1,-1,-1,1,1,1,-1,-1,0,0,-2,-3,-1,-1,1,1,0,-1,-1,-1,-1,-2,-1,-3,-3,-3,-2,0,0,0,-2,-2,0,1,-1,-3,-4,-3,-2,-2,0,-2,-3,-1,0,-2,-1,-2,-3,-3,-4,-4,-3,-3,-1,-2,-5,-5,-2,-2,-3,-4,-1,-3,-1,1,-1,-2,-1,0,-1,-2,-3,-1,-1,0
Bloque,7,Deltas,-1,0,0,-1,-1,-1,-2,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-2,-3,-1,-2,-3,-8,-8,-13,-18,-1,0,0,0,-4,-12,-13,-14,-14,-11,-4,-2,-1,-4,-4,-9,-18,-11,-2,0,0,0,-7,-9,-9,-7,-4,0,0,0,0,0,1,-14,-12,-5,0,1,1,1,0,1,0,0,-11,-1,1,0,0,0,0,1,0,0,0,-10,-1,0,0,0,0,0,0,0,0,0,-14,-1,0,-1,0,0,0,0,0,0,0,-19,-10,0,0,0,0,0,0,0,0,0
Bloque,8,Deltas,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloque,9,Deltas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,1,2
Bloque,10,Deltas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,4,4,0,0,0,1,2,4,4,4,1,2,1,1,1,3,5,4,3,3,1,0,0,0,3,3,4,1,0,-1,1,0,-1,0,-1,1,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
Bloque,11,Deltas,0,0,-1,0,0,0,2,2,2,5,6,0,1,2,1,1,3,1,3,5,4,2,3,1,4,5,3,3,-1,-1,0,0,1,1,0,1,1,0,0,0,-1,0,0,2,0,0,0,0,-1,1,0,-1,1,0,0,0,-1,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloque,12,Deltas,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloque,13,Deltas,-6,-2,0,0,0,4,11,3,-1,-2,0,-5,-2,0,0,0,5,13,7,1,2,1,-3,-2,0,0,0,6,13,7,2,3,2,-3,-2,-1,0,1,14,20,6,2,2,4,-1,-1,-1,0,2,18,21,6,3,4,4,0,-1,-1,0,1,16,20,4,1,0,2,1,0,-1,-1,2,18,20,1,-1,-1,0,-1,0,0,0,4,23,24,6,-1,-1,-1,-1,0,0,-1,4,21,26,8,-1,1,2,0,0,-1,-1,4,19,26,7,-2,2,2,1,0,0,0,1,14,21,4,-3,0,2
Bloque,14,Deltas,-4,-2,2,4,9,10,14,11,13,10,7,3,2,4,4,3,5,7,6,3,3,1,3,5,5,3,1,1,2,0,-1,-3,-1,0,0,-1,0,0,-1,-1,-1,1,0,1,-1,0,-2,-1,-4,-3,-3,0,2,2,2,-1,-1,-2,-1,-2,-3,-1,0,2,-2,-3,0,-2,-1,0,1,-1,-1,-1,0,0,-2,-1,-2,-1,0,0,-1,-1,0,0,0,-2,-2,-1,0,1,-1,-1,0,1,0,-3,-4,0,-2,0,0,0,-1,-1,1,0,-2,-4,0,-1,-1,-1,0,0,0,0,0,-2,-3
Bloque,15,Deltas,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,0,1,1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,-1,0,-2,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
