8956->,0.5,0.25,0.25,1,0.25,0.25,0.25,1,0.25,0.25,0.25,1,0.25,0.5,0.25,1,0.231,0.207,0.041,0.017,0,0,0.339,0.099,0.066,0,0,0.591,0.409
8986->,0.5,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.25,0.5,1,1,0.25,1,0.017,0.017,0.074,0.298,0.033,0,0.033,0.14,0.339,0.05,0,0.591,0.409
8987->,1,0.5,0.25,0.5,0.5,1,0.25,0.5,0.25,0.5,0.25,0.5,0.25,1,0.5,0.5,0.025,0.025,0.058,0.339,0.033,0,0.058,0.116,0.289,0.058,0,0.591,0.409
9018->,1,0,0.5,0.125,0.5,0,1,0.125,0.5,0.125,0.5,0.125,1,0.125,1,0.125,0.264,0.215,0.025,0.066,0.066,0,0.314,0.05,0,0,0,0.591,0.318
9021->,1,0.5,0.5,1,0.5,1,0.25,1,1,0.5,0.5,1,0.5,0.5,0.25,0.5,0.033,0.074,0.107,0.207,0,0,0.058,0.074,0.339,0.107,0,0.591,0.318
9041->,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.5,1,0.25,1,0.43,0.116,0.19,0.041,0.041,0,0.124,0.05,0.008,0,0,0.682,0.409
9042->,0.25,1,0.125,1,0.25,1,0.125,1,0.25,1,0.125,1,0.25,1,0.125,1,0.397,0.19,0.074,0.099,0.099,0,0.074,0.066,0,0,0,0.591,0.409
9043->,0.125,1,0.5,0.5,0.125,1,0.25,0.5,0.125,1,1,0.5,0.125,1,0.25,0.5,0.207,0.124,0.083,0.116,0.058,0,0.182,0.083,0.083,0.066,0,0.682,0.409
9052->,1,0.5,0.5,1,1,0.5,1,1,1,0.5,0.5,1,1,0.25,0.5,1,0.05,0.099,0.099,0.19,0.041,0.008,0.132,0.099,0.157,0.116,0.008,0.591,0.318
9074->,1,1,1,0.25,1,1,1,0.25,1,1,1,0.25,1,0.5,1,0.25,0.198,0.207,0.182,0.008,0,0,0.231,0.107,0.066,0,0,0.682,0.409
9075->,1,0.25,0.5,0.5,1,0.25,0.5,0.5,1,0.25,0.5,0.5,1,0.25,0.5,1,0.083,0.149,0.05,0.025,0,0,0.24,0.231,0.19,0.033,0,0.682,0.318
9084->,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.125,1,0.125,0.25,0,1,0.125,0.306,0.124,0.058,0.132,0.132,0,0.066,0.008,0.157,0.017,0,0.591,0.318
9105->,1,0.125,1,0.5,1,0.125,1,0.5,1,0.5,1,0.5,1,0.25,0.5,0.5,0.091,0.207,0.074,0.19,0,0,0.298,0.14,0,0,0,0.682,0.409
9271->,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0.125,0.125,0.438,0,0,0,0,0,0.562,0,0,0,0,0.591,0.409
9497->,0.5,0.5,0.25,0.25,1,1,0.25,0.25,1,0.5,0.25,1,1,0.5,0.25,0.5,0.066,0.223,0.149,0.116,0,0,0.157,0.116,0.174,0,0,0.591,0.409
9498->,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,0.5,0.25,0.25,0.5,0.25,0.25,0.066,0.107,0.099,0.198,0,0,0.074,0.116,0.339,0,0,0.591,0.409
9529->,0.5,0.5,0.25,1,1,1,0.25,1,0.5,1,1,0.5,0.5,0.5,0.5,1,0.017,0.05,0.099,0.314,0.025,0,0.017,0.116,0.298,0.066,0,0.591,0.409
9530->,0.25,1,0.25,0.5,0.25,1,0.25,0.5,1,0.5,0.25,0.5,0.5,1,0.25,0.5,0.008,0.05,0.099,0.38,0.008,0,0.066,0.083,0.281,0.025,0,0.591,0.409
9565->,0.25,1,0,0.5,0.125,1,0,0.5,0.5,1,0.125,0.5,0.25,1,0,1,0.124,0.14,0.083,0.19,0.041,0,0.091,0.058,0.256,0.017,0,0.591,0.318
9584->,0.25,1,0.25,1,0.5,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.347,0.157,0.132,0.116,0.058,0,0.116,0.066,0.008,0,0,0.682,0.409
9585->,0.25,1,0.125,1,0.25,1,0.25,1,0.25,1,0.125,1,0.25,1,0.125,1,0.223,0.397,0,0.182,0.091,0,0.008,0.083,0.017,0,0,0.591,0.409
9586->,0.125,1,0.25,0.25,0.25,1,0.25,0.25,0.125,1,0.5,0.5,0.125,1,0.25,0.5,0.008,0.38,0.058,0.099,0.041,0,0.116,0.157,0.099,0.041,0,0.682,0.409
9595->,1,0.25,1,1,1,0.25,1,1,1,0.5,0.5,1,1,0.5,1,1,0.041,0.058,0.083,0.215,0.116,0,0.14,0.157,0.157,0.033,0,0.591,0.318
9618->,1,0.5,0.25,0.5,1,0.5,0.25,0.5,1,0.25,0.5,0.5,1,0.25,0.5,0.5,0.091,0.149,0.041,0.017,0,0,0.207,0.174,0.24,0.083,0,0.682,0.318
9627->,0.25,1,1,1,0.25,1,1,1,0.5,0.5,1,1,0.5,0.5,1,1,0.207,0.017,0.074,0.231,0.091,0,0.017,0,0.215,0.14,0.008,0.591,0.318
9628->,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.157,0.041,0.008,0.182,0.091,0,0.05,0.017,0.19,0.24,0.025,0.227,0.318
9648->,0.5,0.125,0.25,0.5,0.5,0.125,0.5,0.25,1,0.125,1,0.5,1,0.125,1,0.5,0.14,0.397,0.099,0,0,0,0.281,0.074,0.008,0,0,0.682,0.409
9814->,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0,0,0.587,0.397,0,0,0,0,0.017,0,0,0,0,0.227,0.591
9815->,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0.562,0.405,0,0,0,0,0.033,0,0,0,0,0.409,0.591
10040->,1,0.5,0.5,0.125,1,0.5,0.5,0.25,0.5,0.5,0.25,0.25,1,1,0.25,0.25,0.107,0.182,0.157,0.083,0,0,0.182,0.099,0.19,0,0,0.591,0.409
10041->,0.5,0.125,0.25,0.25,0.5,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.066,0.091,0.083,0.149,0,0,0.157,0.099,0.355,0,0,0.591,0.409
10072->,0.5,0.5,0.125,1,0.5,0.5,0.25,1,0.5,0.5,0.25,1,1,1,0.25,1,0.017,0.025,0.058,0.364,0.041,0,0.041,0.099,0.331,0.025,0,0.591,0.409
10073->,0.125,1,0.25,0.5,0.25,1,0.125,0.25,0.25,1,0.25,0.5,0.25,1,0.25,0.5,0.033,0.041,0.132,0.355,0,0,0.041,0.091,0.289,0.017,0,0.591,0.409
10103->,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0,0.5,0.125,1,0,0.157,0.727,0.008,0.058,0.008,0,0.025,0.017,0,0,0,0.591,0.409
10106->,0.5,1,1,0.25,0.25,1,1,0.5,0.5,1,1,1,0.5,1,1,1,0.355,0.14,0.066,0.066,0,0,0.198,0.074,0.074,0.025,0,0.591,0.318
10108->,0.125,1,0,0.5,0.25,0.5,0,0.125,0.25,1,0,0.5,0.125,1,0,0.5,0.24,0.174,0.066,0.149,0.017,0,0.124,0.041,0.182,0.008,0,0.591,0.409
10127->,0.25,0.5,0.25,1,0.5,1,0.25,1,0.25,1,0.25,1,0.5,1,0.25,1,0.421,0.099,0.083,0.174,0.066,0,0.083,0.058,0.017,0,0,0.591,0.409
10128->,0.25,1,0.125,1,0.25,1,0.25,1,0.25,1,0.125,1,0.25,1,0.25,1,0.256,0.116,0.132,0.14,0.091,0,0.207,0.041,0.017,0,0,0.591,0.409
10138->,1,0.5,0.25,1,1,0.25,0.5,1,1,0.25,1,1,1,0.25,1,1,0.066,0.083,0.058,0.248,0.116,0,0.124,0.107,0.182,0.017,0,0.591,0.318
10140->,1,0.5,0.5,1,0.5,0.25,0.125,1,1,1,0.5,1,1,0.5,0.5,1,0.116,0.116,0.083,0.298,0.025,0,0.099,0.083,0.149,0.017,0.017,0.591,0.318
10160->,1,1,1,0.5,1,1,1,0.25,1,0.25,1,0.5,1,0.5,1,0.5,0.165,0.14,0.116,0.058,0,0,0.298,0.182,0.041,0,0,0.682,0.409
10161->,1,0.5,0.5,0.5,1,0.25,0.25,0.5,1,0.5,0.25,0.5,1,0.5,0.25,0.5,0.083,0.116,0.074,0.041,0,0,0.174,0.14,0.264,0.107,0,0.682,0.409
10170->,0.5,0.25,1,0.5,0.25,0.5,1,0.5,0.25,1,1,1,0.25,1,1,1,0.008,0.017,0.025,0.207,0.215,0,0.017,0.025,0.298,0.165,0.025,0.591,0.318
10171->,1,0.5,0.5,1,1,0.5,0.25,1,1,1,1,1,1,1,0.5,1,0.017,0.017,0.017,0.19,0.223,0,0.017,0.017,0.231,0.24,0.033,0.045,0.318
10191->,1,0,1,0.25,1,0.125,1,0.25,0.5,0.125,0.25,0.5,0.5,0.125,0.5,0.25,0.14,0.43,0.174,0,0,0,0.223,0.033,0,0,0,0.682,0.409
10202->,0.25,0,0.5,0.125,0.5,0,0.5,0,1,0.125,1,0.125,1,0,1,0,0.322,0.174,0.017,0,0,0,0.463,0.025,0,0,0,0.591,0.318
10583->,0.5,0.5,0.5,0.5,1,0.5,0.25,0.25,1,0.5,0.5,0.125,1,0.5,0.5,0.25,0.066,0.165,0.165,0.107,0,0,0.157,0.132,0.207,0,0,0.591,0.409
10584->,0.5,0.5,0.25,0.125,0.25,0.25,0.25,0.25,0.5,0.125,0.25,0.25,0.5,0.25,0.25,0.125,0.074,0.248,0.083,0.124,0,0,0.124,0.107,0.24,0,0,0.591,0.409
10615->,0.5,1,0.5,0.5,0.5,1,0.25,1,0.5,0.5,0.125,1,0.5,0.5,0.25,1,0.017,0.05,0.074,0.405,0.008,0,0.066,0.116,0.248,0.017,0,0.591,0.409
10616->,0.5,0.5,0.125,0.5,0.25,1,0.25,0.5,0.125,1,0.25,0.5,0.25,1,0.125,0.25,0.008,0.091,0.124,0.289,0.008,0,0.091,0.091,0.281,0.017,0,0.591,0.409
10646->,0.5,0.25,1,1,0.5,0.25,1,1,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.125,0.446,0.339,0.008,0.099,0.017,0,0.058,0.017,0.017,0,0,0.591,0.409
10647->,1,1,0.5,1,1,1,1,0.5,0.5,0.125,1,0.25,0.5,0.125,1,0.125,0.107,0.091,0.074,0.157,0.116,0,0.116,0.107,0.19,0.041,0,0.591,0.409
10649->,0.5,1,1,0.25,0.5,1,1,0.5,0.5,1,1,0.25,0.25,1,1,0.5,0.157,0.182,0.116,0.083,0,0,0.19,0.107,0.132,0.033,0,0.591,0.318
10651->,0.125,1,0.125,0.5,0.125,1,0,0.125,0.125,1,0,0.5,0.25,0.5,0,0.125,0.322,0.207,0.058,0.083,0.008,0,0.165,0.025,0.132,0,0,0.591,0.409
10681->,1,0.5,0.25,0.5,1,0.25,0.5,1,1,0.5,0.25,1,1,0.25,0.5,1,0.05,0.091,0.149,0.198,0.132,0,0.124,0.14,0.116,0,0,0.591,0.318
10703->,1,0.25,0.5,0.5,1,0.25,1,0.25,1,1,1,0.5,1,1,1,0.25,0.174,0.116,0.091,0.025,0,0,0.231,0.19,0.149,0.025,0,0.682,0.409
10712->,1,1,0.5,1,1,1,0.25,1,1,1,0.5,0.25,1,1,0.25,0.5,0.256,0.372,0.083,0.058,0.008,0,0.14,0.017,0.066,0,0,0.591,0.318
10713->,0.5,1,0.5,1,0.25,1,1,1,0.5,0.25,1,0.5,0.25,0.5,1,0.5,0,0.025,0.033,0.19,0.041,0.025,0.017,0.033,0.413,0.182,0.041,0.591,0.318
10714->,0.5,1,1,0.5,1,1,1,1,1,0.5,0.5,1,1,0.5,0.25,1,0.025,0,0.025,0.198,0.058,0.025,0.025,0.025,0.231,0.347,0.041,0.409,0.318
10734->,1,0,0.25,0.25,1,0.125,0.25,0.5,1,0,1,0.25,1,0.125,1,0.25,0.207,0.372,0.124,0,0,0,0.273,0.025,0,0,0,0.591,0.409
10744->,1,0.25,1,0,1,0.125,1,0,1,0.25,0.25,0,1,0.125,0.5,0,0.62,0.182,0.008,0.008,0,0,0.182,0,0,0,0,0.591,0.318
10745->,1,0,1,0.125,1,0,1,0.125,0.25,0,0.5,0.125,0.5,0,0.5,0,0.174,0.223,0.083,0.099,0.083,0,0.331,0.008,0,0,0,0.591,0.227
10896->,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0.174,0,0,0,0,0,0.826,0,0,0,0,0.409,0.227
10900->,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0.125,0,0,0,0.364,0.05,0,0,0,0,0.587,0,0,0,0,0.773,0.409
11126->,0.5,0.5,0.25,0.25,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.25,0.25,0.083,0.149,0.149,0.099,0,0,0.157,0.14,0.223,0,0,0.591,0.409
11127->,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.125,0.25,0.25,0.25,0.25,0.38,0.132,0.041,0.083,0,0,0.107,0.074,0.182,0,0,0.591,0.409
11158->,0.5,0.5,0.25,0.25,0.25,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.25,1,0.017,0.116,0.124,0.405,0,0,0.041,0.124,0.165,0.008,0,0.591,0.409
11159->,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.125,0.5,0.25,1,0.25,0.5,0.058,0.099,0.091,0.248,0,0,0.074,0.124,0.289,0.017,0,0.591,0.409
11189->,0.5,0.25,0.5,1,0.5,0.25,1,1,0.5,0.25,1,1,0.5,0.25,1,1,0.157,0.215,0.14,0.19,0.025,0,0.157,0.058,0.058,0,0,0.591,0.409
11190->,0.5,1,0.25,0.25,1,1,0.5,0.5,1,1,0.5,1,1,1,1,0.5,0.058,0.066,0.025,0.231,0.124,0,0.116,0.05,0.264,0.066,0,0.591,0.318
11193->,1,0.5,0.125,0.5,1,1,0.125,0.5,1,0.25,0.125,1,1,0.5,0.125,1,0.107,0.132,0.074,0.198,0,0,0.165,0.124,0.124,0.074,0,0.591,0.318
11194->,0.125,0.5,0.125,0.5,0.125,0.5,0,0.125,0.125,1,0.125,0.5,0.125,1,0,0.125,0.43,0.14,0.025,0.066,0,0,0.215,0.041,0.083,0,0,0.591,0.318
11224->,1,0.5,0.5,1,1,0.5,1,0.25,1,0.5,0.25,0.5,1,0.25,0.5,1,0.099,0.099,0.132,0.215,0.157,0,0.107,0.091,0.099,0,0,0.591,0.318
11226->,0.5,1,0.5,1,0.5,0.5,0.125,1,1,1,0.5,1,1,1,0.125,1,0.182,0.099,0.05,0.215,0.033,0,0.149,0.05,0.182,0.033,0.008,0.591,0.318
11246->,1,1,0.25,0.5,1,1,0.5,0.25,1,0.25,0.5,0.5,1,0.25,1,0.25,0.091,0.149,0.091,0.099,0,0,0.124,0.099,0.24,0.107,0,0.682,0.409
11255->,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,0.25,1,0.545,0.223,0.041,0.058,0,0,0.033,0.008,0.066,0.025,0,0.591,0.318
11256->,0.5,1,1,1,0.5,1,0.25,1,0.5,1,0.5,1,0.25,1,1,1,0.025,0.017,0.05,0.223,0.05,0.008,0.033,0.041,0.314,0.231,0.008,0.591,0.318
11258->,1,0.5,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.256,0.091,0.058,0.149,0,0,0.124,0.099,0.223,0,0,0.591,0.318
11287->,1,0.25,1,0.125,1,0.25,1,0.125,1,0.25,1,0,1,0.125,1,0,0.198,0.645,0.033,0.05,0.033,0,0.041,0,0,0,0,0.682,0.318
11289->,1,0.125,0.5,0,1,0.125,1,0,1,0.125,0.5,0.125,1,0.125,1,0,0.182,0.248,0.025,0.132,0.149,0,0.132,0.017,0.033,0.083,0,0.045,0.318
11435->,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0.125,0.628,0.298,0,0,0,0,0.074,0,0,0,0,0.591,0.591
11669->,1,0.5,0.5,0.25,1,0.5,0.5,0.25,0.5,0.5,0.25,0.25,1,0.25,0.5,0.5,0.107,0.306,0.091,0.074,0,0,0.198,0.074,0.149,0,0,0.591,0.409
11670->,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.554,0.149,0.05,0.058,0,0,0.05,0.017,0.124,0,0,0.591,0.409
11702->,0.25,0.5,0.25,0.25,0.25,1,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.107,0.083,0.05,0.215,0.008,0,0.083,0.083,0.372,0,0,0.591,0.409
11732->,0.5,0.25,1,0.5,0.5,0.125,0.5,1,0.5,0.25,0.5,1,0.5,0.25,1,1,0.066,0.149,0.157,0.215,0.058,0,0.099,0.124,0.107,0.025,0,0.591,0.318
11733->,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0.25,0.25,1,1,0.5,0.5,0.033,0.058,0.066,0.149,0.149,0,0.066,0.058,0.339,0.083,0,0.591,0.318
11734->,0.5,0.5,0.25,1,1,0.5,0.25,1,0.25,0.25,0.5,1,0.5,0.5,0.25,1,0.231,0.14,0.091,0.182,0.008,0,0.149,0.074,0.116,0.008,0,0.591,0.318
11736->,1,0.125,0.125,0.5,1,0.25,0.125,0.25,1,0.5,0.125,0.5,1,1,0.125,0.5,0.124,0.099,0.05,0.256,0,0,0.24,0.157,0.074,0,0,0.591,0.318
11737->,0.125,0.5,0,0.5,0.125,0.25,0,0.125,0.125,0.5,0.125,0.5,0.125,0.5,0,0.125,0.512,0.165,0.017,0.033,0,0,0.207,0.008,0.058,0,0,0.591,0.409
11767->,1,0.5,0.125,0.5,1,0.25,0.25,0.5,1,0.5,0.5,1,1,0.5,1,0.25,0.041,0.14,0.14,0.165,0.157,0,0.091,0.058,0.116,0.091,0,0.591,0.318
11788->,0.5,1,1,0.5,0.5,1,1,0.5,1,1,1,1,1,1,1,1,0.438,0.05,0.025,0.099,0.091,0,0.099,0.091,0.107,0,0,0.682,0.409
11789->,1,0.5,0.25,0.25,1,0.5,0.25,0.25,1,1,0.25,0.5,1,1,0.5,0.25,0.074,0.116,0.074,0.05,0.05,0,0.19,0.107,0.273,0.066,0,0.682,0.409
11798->,1,1,0.5,0.5,1,1,0.25,1,1,1,0.5,1,1,1,0.5,1,0.107,0.231,0.132,0.099,0,0,0.14,0.099,0.14,0.05,0,0.591,0.318
11799->,0.5,0.5,0.5,1,0.25,1,0.5,1,0.5,1,1,1,0.5,1,0.25,1,0.008,0.091,0.091,0.298,0.066,0.008,0.017,0.066,0.198,0.099,0.058,0.136,0.682
11821->,0.5,0.25,0.25,0.5,0.5,0.25,0.25,0.5,1,0.5,0.5,0.5,1,0.25,0.25,0.5,0.223,0.099,0.05,0.008,0,0,0.215,0.099,0.306,0,0,0.591,0.409
11830->,1,0.25,0.5,1,1,0.25,1,1,1,0.25,1,0.125,1,0.25,1,0.125,0.273,0.455,0,0.107,0.05,0,0.05,0.008,0.041,0.017,0,0.591,0.227
11832->,1,1,0.5,0.25,1,1,0.5,0.5,1,0.125,0.5,0,1,0.125,1,0,0.066,0.033,0.05,0.14,0.149,0,0.19,0.033,0.157,0.182,0,0.045,0.318
11852->,0.125,0.5,0.25,1,0.125,1,0.25,1,0,0.25,0.5,1,0.125,0.5,0.25,1,0.083,0.231,0.174,0.058,0,0,0.107,0.264,0.083,0,0,0.591,0.409
11853->,0.25,1,0.5,0.5,0.25,1,0.5,1,0.5,1,0.5,0.5,0.25,1,0.5,1,0.107,0.132,0.165,0.041,0,0,0.149,0.264,0.14,0,0,0.591,0.409
12245->,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.25,1,0.25,0.25,0.132,0.107,0.074,0.207,0,0,0.116,0.058,0.306,0,0,0.591,0.409
12275->,1,0.25,0.25,0.5,1,0.25,0.25,1,0.5,0.25,1,0.5,0.5,0.125,0.5,1,0.041,0.099,0.124,0.256,0.066,0,0.066,0.083,0.231,0.033,0,0.591,0.318
12276->,0.25,0.5,0.5,0.5,0.25,1,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,0.008,0.033,0.033,0.248,0.132,0,0.008,0.099,0.339,0.099,0,0.591,0.318
12277->,0.5,0.5,0.25,1,0.5,0.5,0.5,1,0.5,0.5,0.25,1,1,0.5,0.25,1,0.116,0.256,0.149,0.165,0.008,0,0.083,0.091,0.124,0.008,0,0.591,0.318
12310->,1,0.5,0.125,0.5,1,0.5,0.25,1,1,0.5,0.125,0.5,1,0.25,0.25,0.5,0.041,0.132,0.207,0.083,0,0,0.099,0.149,0.174,0.116,0,0.591,0.318
12311->,0.125,0.5,0.5,1,0.25,1,0.25,1,0.125,0.5,0.5,1,0.25,0.5,0.25,1,0.017,0.041,0.099,0.174,0.017,0,0.058,0.107,0.347,0.14,0,0.591,0.318
12312->,0.5,1,1,1,0.25,1,0.125,1,0.5,1,0.5,1,0.25,1,0.125,1,0.256,0.107,0.008,0.132,0.041,0,0.149,0.099,0.174,0.033,0,0.227,0.864
12331->,0.25,1,0.25,1,0.25,1,0.25,1,0.5,1,1,0.5,0.5,1,1,0.5,0.388,0.099,0.091,0.107,0.182,0,0.058,0.066,0.008,0,0,0.682,0.409
12332->,0.25,1,0.25,0.25,0.25,1,0.25,0.5,1,0.5,0.25,0.25,1,0.5,0.25,0.25,0.058,0.223,0.058,0.066,0.041,0,0.256,0.033,0.215,0.05,0,0.682,0.409
12341->,1,1,0.5,0.5,1,1,0.5,1,1,1,0.5,0.5,1,1,0.25,1,0.488,0.116,0.041,0.074,0,0,0.074,0.066,0.124,0.017,0,0.591,0.318
12342->,0.5,0.5,0.5,1,0.5,1,1,1,0.5,0.5,0.5,1,0.25,1,0.5,1,0.025,0.05,0.107,0.281,0.24,0,0.066,0.091,0.083,0.058,0,0.591,0.318
12363->,1,0,1,0.5,1,0,1,0.5,1,0.125,0.5,0.25,1,0.125,0.5,0.25,0.149,0.099,0.091,0,0,0,0.521,0.14,0,0,0,0.682,0.409
12364->,1,0.5,0.25,0.5,1,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.124,0.116,0.058,0,0,0,0.281,0.116,0.289,0.017,0,0.682,0.409
12373->,1,0.125,0.5,1,1,0.25,1,1,1,0.25,0.5,1,1,0.25,1,1,0.355,0.165,0.041,0.14,0.058,0,0.041,0.025,0.091,0.083,0,0.591,0.227
12788->,0.25,0.25,0.125,0.125,0.25,0.5,0.25,0.125,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.091,0.091,0.066,0.132,0,0,0.207,0.116,0.298,0,0,0.591,0.409
12818->,0.5,0.25,0.25,0.25,1,0.5,0.25,1,1,0.25,0.25,0.5,1,0.25,0.25,1,0.025,0.05,0.05,0.273,0.025,0,0.074,0.116,0.331,0.058,0,0.591,0.318
12820->,0.25,0.5,0.125,1,0.5,0.5,0.125,1,0.5,0.5,0.25,1,0.5,0.5,0.5,1,0.116,0.149,0.124,0.165,0,0,0.19,0.124,0.132,0,0,0.591,0.318
12822->,1,0.125,0.125,0.5,1,0.25,0,1,1,0.125,0.125,0.5,1,0.25,0,0.25,0.174,0.488,0.124,0.025,0,0,0.132,0.058,0,0,0,0.409,0.682
12823->,0.125,0.5,0,1,0,1,0,0.25,0.125,0.5,0.125,1,0,0.25,0,0.125,0.554,0.132,0,0,0,0,0.314,0,0,0,0,0.591,0.136
12850->,0.25,0.125,0.25,0.25,0.5,0,1,0.125,0.25,0.125,0.5,0.25,0.25,0.125,1,0.125,0.694,0.124,0,0.058,0,0,0.083,0.041,0,0,0,0.591,0.409
12853->,1,0.5,0.125,0.25,1,0.5,0.25,0.5,1,0.5,0.125,0.5,1,0.5,0.25,1,0.041,0.107,0.165,0.099,0,0,0.083,0.215,0.174,0.116,0,0.591,0.318
12854->,0.125,0.25,0.5,1,0.25,0.5,1,1,0.125,0.5,0.5,1,0.25,1,0.25,1,0.008,0.033,0.058,0.198,0.008,0,0.025,0.157,0.397,0.116,0,0.591,0.318
12874->,0.125,1,0.25,0.5,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.182,0.124,0.074,0.215,0.091,0,0.083,0.099,0.132,0,0,0.682,0.409
12884->,1,1,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1,0.215,0.074,0.058,0.124,0.025,0,0.157,0.14,0.207,0,0,0.591,0.318
12885->,0.5,0.5,0.25,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,1,0.025,0.124,0.116,0.314,0.207,0,0.074,0.083,0.05,0.008,0,0.045,0.318
12906->,1,0,0.5,0.25,1,0,1,0.25,1,0,1,0.5,1,0,1,0.5,0.124,0.091,0.008,0,0,0,0.554,0.215,0.008,0,0,0.773,0.409
12916->,1,0.25,0.5,1,1,0.25,0.5,1,1,0.125,0.5,1,1,0.25,1,1,0.116,0.198,0.091,0.132,0.058,0,0.05,0.058,0.207,0.083,0.008,0.591,0.227
12918->,1,1,0.5,1,1,1,0.5,1,1,0.5,0.5,0.5,1,1,0.5,0.5,0.033,0.041,0.033,0.198,0.107,0,0.025,0.008,0.273,0.231,0.05,0.591,0.227
12948->,0.25,0,1,0.125,0.25,0,1,0.125,0.125,0,1,0,0.25,0,1,0,0.446,0.339,0.05,0.033,0,0,0.124,0.008,0,0,0,0.591,0.227
13330->,0.5,0.125,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.008,0.074,0.058,0.364,0,0,0.058,0.066,0.372,0,0,0.591,0.409
13331->,0.25,0.5,0.25,0.125,0.25,0.5,0.25,0.25,0.25,0.25,0.125,0.125,0.25,0.5,0.25,0.125,0.149,0.19,0.05,0.074,0,0,0.149,0.124,0.264,0,0,0.591,0.409
13361->,0.5,1,0.125,0.5,0.5,0.5,0.25,1,0.5,0.25,0.25,0.25,1,0.5,0.25,1,0.025,0.025,0.05,0.306,0.008,0,0.05,0.132,0.339,0.066,0,0.591,0.318
13362->,0.125,0.5,0.5,0.5,0.25,1,0.5,0.5,0.25,0.25,0.25,0.5,0.25,1,0.5,0.5,0.033,0.041,0.099,0.289,0.017,0,0.033,0.124,0.298,0.066,0,0.591,0.318
13393->,1,0.125,0.5,0.25,0.5,0.125,1,0.25,0.25,0.125,0.25,0.25,0.5,0,1,0.125,0.628,0.05,0.041,0.116,0.074,0,0.066,0.025,0,0,0,0.682,0.318
13396->,1,0.25,0.125,0.5,1,0.5,0.5,0.5,1,0.5,0.125,0.25,1,0.5,0.25,0.5,0.025,0.091,0.099,0.215,0,0,0.091,0.132,0.198,0.149,0,0.591,0.318
13397->,0.125,0.5,0.125,1,0.5,0.5,0,0.5,0.125,0.25,0.5,1,0.25,0.5,1,1,0.008,0.025,0.025,0.331,0,0,0.074,0.091,0.388,0.058,0,0.591,0.318
13417->,0.125,1,0.25,0.5,0.25,1,0.25,0.25,0.125,1,0.25,0.5,0.25,1,0.25,1,0.182,0.116,0.091,0.132,0.132,0,0.132,0.041,0.14,0.033,0,0.682,0.409
13427->,1,1,0.25,0.5,1,1,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,0.289,0.074,0.107,0.14,0.05,0,0.066,0.124,0.149,0,0,0.591,0.318
13449->,1,0,0.5,0.5,1,0,0.25,0.25,1,0,0.5,0.25,1,0,1,0.25,0.174,0.223,0.017,0,0,0,0.314,0.041,0.198,0.033,0,0.773,0.136
13459->,1,0.25,0.5,1,1,0.25,0.5,1,1,0.25,0.5,1,1,0.25,0.5,1,0.149,0.124,0.041,0.165,0,0,0.066,0.041,0.24,0.157,0.017,0.591,0.227
